0	25.350288	3.507424	614	50	51	551	685	325	
1	11.645720	2.706119	221	264	428	645	361	901	
2	12.625394	16.163192	727	572	28	409	801	
3	16.076229	6.763321	987	708	594	724	220	564	
4	30.132264	10.410376	720	276	516	294	689	402	
5	29.895382	28.381442	245	15	912	525	716	169	
6	4.648137	3.245446	29	615	779	394	839	350	
7	6.107623	30.976132	856	814	899	577	940	467	876	
8	11.278153	6.257072	484	992	925	665	156	266	
9	30.116742	17.297659	854	666	190	214	433	451	
10	2.994519	3.279914	779	394	660	246	435	865	
11	27.499957	5.980658	756	249	695	730	786	699	
12	29.053426	25.570968	855	250	671	505	725	
13	21.792046	27.776656	791	921	81	62	593	918	240	518	
14	0.958818	8.990197	502	237	678	283	489	282	
15	31.037755	28.646283	888	245	525	5	841	393	75	
16	8.516947	30.348221	540	670	940	443	798	
17	10.427611	28.140318	450	187	113	545	737	590	698	
18	9.618589	15.651251	926	371	623	275	208	662	
19	29.290597	22.420549	94	93	165	322	302	36	
20	11.170746	14.230249	738	28	371	87	216	997	324	
21	8.988774	22.598427	900	584	995	121	732	
22	3.889602	8.403753	352	170	274	422	626	91	
23	15.068253	17.439961	878	111	33	687	979	688	
24	26.433953	21.127493	140	649	946	202	488	625	985	
25	27.647635	27.943625	279	716	431	200	136	225	90	
26	5.277051	25.515628	508	418	256	803	498	273	
27	25.061050	15.249878	766	259	146	198	575	955	54	
28	12.174769	14.945715	738	852	727	2	20	216	801	
29	5.977922	3.492688	615	6	883	619	350	110	663	
30	11.566031	26.377349	37	187	450	648	353	447	
31	0.664078	16.688920	659	437	167	451	39	253	
32	22.608261	8.357742	746	336	419	211	713	374	
33	13.989031	18.039213	23	688	481	59	618	687	409	
34	20.491559	18.040794	218	661	562	292	438	941	
35	5.450818	5.184396	339	102	923	663	127	350	
36	28.381442	21.543965	771	651	140	649	322	19	302	
37	10.739885	25.958347	905	648	187	473	30	201	
38	12.373360	24.999386	188	759	648	353	308	954	
39	31.504191	16.040653	442	97	666	451	31	253	
40	18.533777	17.163420	343	506	621	907	491	661	592	
41	15.265895	30.911264	686	938	767	262	980	295	
42	20.609544	0.849355	573	71	576	558	840	783	
43	14.364646	13.700568	631	143	879	377	935	96	
44	24.231917	6.125948	959	898	624	147	285	354	
45	6.407723	23.561024	914	842	828	508	77	99	
46	25.436571	11.036349	387	100	866	258	931	67	
47	22.222748	17.980711	819	356	941	482	904	438	
48	12.447515	11.392105	829	149	413	588	690	585	
49	19.910491	25.290316	83	627	95	981	406	417	
50	26.076932	4.190018	614	478	868	51	249	0	
51	25.202942	4.550850	0	50	868	551	397	285	
52	3.431071	28.132413	581	186	328	330	919	383	
53	0.495553	23.557071	303	105	243	764	342	595	
54	25.484005	16.392457	27	575	493	114	146	229	
55	12.732215	4.980587	543	157	992	116	251	221	
56	3.162278	0.616644	873	813	903	599	370	521	
57	20.527135	21.325610	845	154	496	677	424	490	
58	4.873860	11.301190	986	770	166	797	151	734	538	
59	13.222273	18.866939	917	481	33	618	851	507	
60	17.333709	27.570602	909	61	79	74	877	715	
61	16.866798	26.729152	728	235	74	60	909	743	
62	22.654557	28.512518	430	429	13	81	593	
63	19.451960	10.463186	425	379	952	672	212	268	
64	8.814849	7.198135	705	65	348	432	152	144	
65	9.862828	7.726377	705	64	348	392	989	156	399	
66	6.217828	8.312837	640	401	949	476	927	352	
67	24.630190	10.542243	931	46	866	761	475	765	
68	16.954820	9.990094	951	822	440	436	706	889	
69	28.048992	2.539941	742	700	891	881	684	
70	13.317142	2.288698	749	901	264	579	861	338	
71	21.764376	0.976353	999	92	840	42	535	573	
72	2.525869	26.053215	869	691	186	824	694	973	
73	18.206814	20.187190	820	487	313	150	306	
74	16.281777	27.855713	61	60	444	79	864	235	
75	0.786617	28.626519	421	241	15	393	920	888	
76	31.207728	13.463397	838	719	574	161	141	
77	7.125260	24.777252	733	99	508	418	601	45	
78	20.336924	14.833786	811	474	80	550	135	
79	16.874704	28.650236	800	125	74	60	715	444	
80	19.812460	13.865813	885	811	787	135	78	930	
81	22.254529	29.156200	13	62	429	918	718	799	
82	8.925718	26.090720	316	698	473	990	497	201	
83	18.744401	24.756681	331	464	417	627	777	49	
84	25.020510	22.656913	492	202	597	589	836	633	
85	9.853025	17.845998	818	434	623	335	408	261	314	
86	1.173692	5.337355	455	301	747	976	611	
87	9.783297	14.036560	662	542	997	20	371	
88	26.167848	0.351803	539	289	988	530	943	890	
89	1.325152	10.763033	489	462	583	373	520	678	
90	28.065214	28.851831	25	200	391	912	716	
91	3.599984	9.234167	22	274	344	797	538	422	
92	22.681595	0.904334	535	569	999	71	329	319	
93	30.530169	22.827186	165	420	764	94	342	19	
94	30.733386	22.045028	769	302	19	93	764	612	
95	20.205847	26.638395	928	463	406	49	518	240	627	
96	13.786313	12.638991	103	631	788	377	43	149	664	
97	30.678046	15.356811	703	141	574	442	854	666	39	
98	8.182393	20.353210	598	176	307	604	217	636	936	
99	7.391824	23.819856	995	121	77	45	914	733	
100	26.228721	11.593068	387	351	519	966	258	46	
101	18.700920	23.266458	337	510	464	191	417	321	
102	4.359990	4.790851	779	350	862	339	35	435	
103	14.810638	11.956888	129	556	96	664	578	631	
104	8.810896	28.713481	798	122	545	540	113	
105	1.255266	24.143215	758	303	824	674	53	243	
106	13.902163	27.634354	209	456	998	864	360	568	426	
107	18.142619	2.161527	915	109	956	846	513	827	
108	18.987169	30.784001	789	567	311	580	783	726	223	
109	19.268691	2.551025	915	107	707	513	576	234	
110	6.946876	3.666977	942	883	29	663	607	772	
