0	25.350288	3.507424	1.158996	0.996968	1.053777	1.140996	0.958955	1.139426	
1	11.645720	2.706119	1.239635	1.034166	1.142896	1.041687	0.931774	1.088894	
2	12.625394	16.163192	0.989740	1.012809	1.298196	0.960094	1.016812	
3	16.076229	6.763321	0.778390	1.439542	0.968929	1.124257	1.408795	0.972158	
4	30.132264	10.410376	1.338073	0.980685	1.179511	1.096167	0.958590	1.100111	
5	29.895382	28.381442	1.098877	1.172671	1.001238	1.104854	1.120829	1.059971	
6	4.648137	3.245446	1.352574	0.806093	0.887777	1.226193	1.297766	0.988185	
7	6.107623	30.976132	1.082593	1.044960	1.169824	1.034029	1.368966	1.160154	1.292338	
8	11.278153	6.257072	1.064794	0.974110	1.143751	1.113585	0.976060	1.317634	
9	30.116742	17.297659	1.062314	1.002381	0.799267	1.253751	1.046318	1.415428	
10	2.994519	3.279914	1.074803	0.997741	1.291976	0.815364	1.129357	1.311543	
11	27.499957	5.980658	1.023055	1.147830	1.187334	1.117314	1.099013	1.081348	
12	29.053426	25.570968	0.988820	0.998220	1.064102	0.861122	1.235118	
13	21.792046	27.776656	1.392013	1.239613	1.455002	1.133763	1.176287	1.122111	1.260206	0.969254	
14	0.958818	8.990197	0.988193	0.983982	1.127466	1.028391	1.024857	1.274627	
15	31.037755	28.646283	1.020761	1.027649	0.971347	1.172671	1.218345	1.287173	1.371780	
16	8.516947	30.348221	1.051473	0.877870	1.130943	1.156936	0.970217	
17	10.427611	28.140318	1.037681	1.024207	1.435803	0.831302	1.463579	1.188486	1.262560	
18	9.618589	15.651251	1.075047	0.901869	1.067941	1.028451	1.030401	1.429355	
19	29.290597	22.420549	1.490858	1.304566	0.959734	0.982861	0.781275	1.262918	
20	11.170746	14.230249	1.093828	1.232864	1.244350	1.400904	0.942717	1.404486	0.959810	
21	8.988774	22.598427	0.855360	0.960216	1.156348	1.107172	0.998319	
22	3.889602	8.403753	1.300439	0.989571	1.009098	1.332784	1.032089	0.879469	
23	15.068253	17.439961	1.155511	1.130044	1.234432	0.933081	0.970446	1.182340	
24	26.433953	21.127493	1.102581	1.220191	1.176367	1.097792	1.253958	1.391983	0.915725	
25	27.647635	27.943625	1.338100	1.171262	1.280608	1.510836	1.079932	0.943259	0.999605	
26	5.277051	25.515628	1.254844	1.009207	1.163058	1.175120	0.971193	0.923182	
27	25.061050	15.249878	1.021960	1.046288	1.137283	1.153960	1.383702	1.204229	1.218350	
28	12.174769	14.945715	1.195782	0.909636	1.274300	1.298196	1.232864	0.911923	1.363555	
29	5.977922	3.492688	1.082144	1.352574	1.088764	1.449438	1.070812	0.984504	1.101968	
30	11.566031	26.377349	0.926325	1.234934	1.317253	1.049778	1.001249	1.129055	
31	0.664078	16.688920	1.001288	1.147007	1.299796	0.965030	1.016274	1.235283	
32	22.608261	8.357742	0.857187	1.184508	1.455170	0.951438	0.880162	1.216094	
33	13.989031	18.039213	1.234432	0.893717	0.968059	1.128294	1.456174	1.033507	1.362469	
34	20.491559	18.040794	1.138427	1.013163	1.110563	1.139446	1.194253	0.952956	
35	5.450818	5.184396	0.929324	1.159648	1.128616	0.911575	1.101452	1.118447	
36	28.381442	21.543965	1.145704	1.235613	1.070327	1.108180	1.134207	1.262918	1.157994	
37	10.739885	25.958347	1.291687	1.002605	1.180155	0.910168	0.926325	1.142642	
38	12.373360	24.999386	0.916973	1.151274	0.914636	1.120248	1.162331	1.299095	
39	31.504191	16.040653	1.143613	1.072453	0.909024	1.249997	1.016274	1.197883	
40	18.533777	17.163420	1.279699	1.127420	1.228685	0.989250	1.162209	1.132630	1.046086	
41	15.265895	30.911264	1.208725	0.951725	0.801415	1.048782	1.257987	1.424369	
42	20.609544	0.849355	1.037353	1.161794	0.933768	1.137850	1.156772	1.019591	
43	14.364646	13.700568	0.930087	1.051641	1.054996	1.019268	1.235988	1.208890	
44	24.231917	6.125948	1.062999	1.150561	1.165908	1.057278	1.023144	1.037248	
45	6.407723	23.561024	1.129373	0.933452	1.106987	1.052695	1.412115	1.017570	
46	25.436571	11.036349	1.019762	0.968214	1.082106	1.174102	1.358971	0.945722	
47	22.222748	17.980711	1.192715	0.930500	0.956584	1.347888	1.177445	1.064908	
48	12.447515	11.392105	1.147972	0.865023	1.280198	1.280875	0.926506	1.156625	
49	19.910491	25.290316	1.282393	0.884223	1.380055	1.002723	0.942083	1.234460	
50	26.076932	4.190018	1.062875	1.043582	1.425882	0.945547	1.162069	0.996968	
51	25.202942	4.550850	1.053777	0.945547	1.213388	1.308254	1.375090	0.856957	
52	3.431071	28.132413	0.975420	1.192706	1.042548	1.185212	1.160092	1.023341	
53	0.495553	23.557071	1.179406	0.959546	1.148029	1.057524	0.941303	1.370221	
54	25.484005	16.392457	1.218350	0.811422	1.225421	1.229971	1.208938	0.882524	
55	12.732215	4.980587	1.095708	1.010208	0.993357	1.141417	1.060899	1.344171	
56	3.162278	0.616644	1.050696	1.109601	1.113363	0.879071	1.254084	1.261391	
57	20.527135	21.325610	0.884060	1.179822	0.941947	1.432749	1.019436	1.229436	
58	4.873860	11.301190	0.770231	1.350029	1.100441	1.462733	0.893658	1.415834	1.338160	
59	13.222273	18.866939	1.349378	0.971292	1.128294	1.232220	1.058965	0.945541	
60	17.333709	27.570602	1.174707	0.962312	1.173155	1.089885	1.123795	1.099831	
61	16.866798	26.729152	1.170689	0.901188	1.269406	0.962312	1.204010	0.930801	
62	22.654557	28.512518	1.281702	1.078331	1.133763	0.757858	0.821601	
63	19.451960	10.463186	0.955799	1.128501	0.933153	1.222350	0.998372	1.172081	
64	8.814849	7.198135	0.887764	1.173584	1.010977	1.156753	1.087234	1.181747	
