25.35099039,3.50682019,0.08583449,0.07579159,-0.01323321
11.65901890,2.70323450,0.07667770,0.08239187,0.00551121
12.62581048,16.10962191,0.07554868,0.09116311,0.00656407
16.05179005,6.78232669,0.06591004,0.08336524,0.00579980
30.11037845,10.38785650,0.08422732,0.09524639,-0.01800352
29.91007920,28.38120122,0.08742068,0.08433345,0.00518041
4.62030014,3.21923193,0.07465081,0.07289168,0.02099368
6.09806875,30.97319256,0.10762307,0.08742551,-0.00415100
11.28354596,6.26078349,0.08671850,0.07979246,0.01241522
30.12521132,17.26055896,0.09711048,0.05872963,0.01159583
3.01387768,3.30019236,0.06786412,0.09766405,-0.00560615
27.47215756,5.98924002,0.09316533,0.08911868,0.00375321
29.05701826,25.55439338,0.08892488,0.06002191,-0.00771218
21.83116917,27.75769295,0.09209015,0.12568220,-0.00278615
0.94066279,9.00321545,0.08309181,0.07170440,0.00570425
31.08322230,28.67102914,0.10775705,0.08170560,0.01309896
8.50919839,30.34654914,0.08480545,0.07264313,-0.01385894
10.41929281,28.11934599,0.11370467,0.07397943,0.02501223
9.60522458,15.64790722,0.07175893,0.08020144,0.01009983
29.32254782,22.44290537,0.10215642,0.06019558,0.01298472
11.12329086,14.22808845,0.12602793,0.07389443,0.00527647
8.98035761,22.62930777,0.07087214,0.06864201,-0.00811043
3.88446500,8.38260966,0.10207991,0.05900947,-0.00516454
15.07635559,17.43727697,0.08416749,0.08926896,-0.01295386
26.42125199,21.16216257,0.10330484,0.09169126,0.01519538
27.66737368,27.95654260,0.10014937,0.10080166,-0.02767609
5.27120008,25.50602967,0.08241032,0.07877531,-0.01598463
25.05582589,15.28457618,0.09916242,0.10022262,0.01270876
12.18589059,14.97179662,0.07531773,0.12168008,0.01856410
5.95362694,3.47497436,0.08255022,0.09631920,0.00054087
11.56563455,26.43299984,0.07855115,0.09488743,-0.01025324
0.68587119,16.70425539,0.07681377,0.09826784,0.00814508
22.59412725,8.37405220,0.07128242,0.07077255,-0.00207189
13.98252281,18.03760152,0.07365218,0.09603254,-0.00597730
20.48969490,18.02954164,0.07574087,0.09249802,-0.00885770
5.44297932,5.18193690,0.07442285,0.07350407,0.01468355
28.39917005,21.54900412,0.09617821,0.10550828,-0.00009219
10.72753197,25.93207490,0.05879401,0.09576773,0.00484381
12.37403210,24.99217437,0.06935070,0.09389360,0.01351718
31.53643470,16.01959869,0.07702501,0.09156472,0.00001958
18.52823476,17.14279309,0.09025007,0.09746723,0.00891728
15.30753495,30.89696675,0.07998867,0.08086782,0.02202463
20.62912272,0.84804284,0.08539882,0.07184822,0.00690909
14.35649837,13.71823360,0.07943146,0.08265530,0.01427537
24.23612458,6.13071814,0.09251308,0.07425658,0.00196749
6.41832373,23.58204661,0.08304996,0.08222350,-0.00129321
25.43538412,11.03162807,0.06779049,0.09092828,-0.00551967
22.25138632,18.03375485,0.08205139,0.09208023,0.00669330
12.43181219,11.40104333,0.07073202,0.10212405,-0.01778390
19.87643829,25.26738806,0.08622967,0.08374057,0.01539641
26.10398395,4.22030699,0.07129703,0.09635858,-0.00526378
25.15611310,4.52828826,0.11022960,0.07600005,0.02181322
3.43736570,28.13126649,0.08052165,0.09028165,0.00013959
0.52119363,23.53606010,0.07460226,0.09684175,-0.01152349
25.47061909,16.39412090,0.06765390,0.10223744,0.02503151
12.71743558,4.96628149,0.08678954,0.08503855,0.00908510
3.18368022,0.58741080,0.10188153,0.07693741,-0.01344215
20.53429166,21.37015583,0.08240103,0.08867793,0.00208152
4.85729086,11.26253576,0.05735909,0.12868392,0.01170890
13.24567773,18.85458659,0.11611554,0.06892293,0.00724634
17.34758664,27.58468584,0.08906119,0.08751374,-0.00799283
16.87121283,26.73453396,0.07278546,0.07713289,0.00321561
22.66152113,28.49917966,0.08782943,0.04874924,0.01524318
19.48768860,10.46417889,0.06702784,0.08407755,-0.00625637
8.79273366,7.20593187,0.08153659,0.07959514,0.00999930
9.85418134,7.73246449,0.10354626,0.09729218,0.00129722
6.22981007,8.32621772,0.09237954,0.08789977,0.01515561
24.61472012,10.53266537,0.09022910,0.08325995,-0.01270455
16.92397916,9.98393925,0.08484377,0.07881187,-0.01677766
28.04602184,2.56048301,0.06616957,0.08048840,-0.00114704
13.35541143,2.26611236,0.08500853,0.07126994,-0.01188584
