40960	200.112505	197.089132
6.275559	0.286237
2.743542	195.600078
199.999160	8.926752
199.012127	7.294115
197.751803	7.217620
197.044374	7.848921
0.957570	11.971625
190.579802	12.972468
195.832755	13.172637
197.681451	13.392053
3.204927	2.987502
1.836017	10.475996
1.078731	18.415516
197.986685	22.035489
196.626967	16.816938
195.789762	15.374492
1.313238	19.339371
2.579575	19.354769
0.597992	21.991606
5.647706	23.939401
199.839867	22.625063
1.246795	24.886352
199.607266	25.745846
197.666395	26.628436
200.019084	31.491764
5.256862	34.382815
1.117816	37.635556
5.979924	34.844743
2.082499	35.286192
4.182039	37.878068
197.697085	38.586357
5.805467	41.496501
197.829972	43.933169
197.912049	40.434067
197.134268	47.389928
4.916624	40.541081
198.517859	45.927157
0.284077	52.488839
3.204927	48.914289
0.297042	49.722663
195.559164	57.513842
1.633731	45.492175
196.270501	56.805553
1.418766	49.510946
193.211594	58.951053
196.590994	54.122523
1.043555	56.597686
199.922093	62.879440
4.053060	61.621149
2.222797	58.556259
1.477393	63.191703
3.845912	62.367932
2.716371	64.542841
198.756274	68.754082
198.819711	69.705653
0.563217	69.512259
199.336828	76.677989
198.318434	73.110368
196.899949	74.905572
199.299548	77.553804
4.311017	69.962793
2.888343	73.404154
2.173097	75.902412
0.781689	80.063611
5.419719	81.607219
0.879903	77.913799
4.066786	83.780588
1.543837	79.316828
5.182601	83.782128
0.777781	85.379628
2.251641	81.748107
200.034336	95.577605
3.552779	84.752176
4.830841	88.482242
196.364304	97.101042
194.652404	90.972802
2.411512	90.695645
3.834187	93.929139
2.563535	96.805409
199.432435	97.978705
198.228633	100.527006
197.849514	99.549259
9.012301	103.327211
4.397003	105.281011
198.474959	106.419047
194.546876	101.346927
4.744855	104.203180
199.300750	100.982466
1.156900	107.721529
198.603844	115.428022
199.330816	110.527739
198.936062	116.317233
197.220254	114.496468
197.579831	115.524257
199.569135	115.254645
199.569135	116.828279
5.440559	121.186720
194.761841	121.471575
198.275535	121.217515
2.775998	118.441022
3.693014	117.601854
197.658000	130.329038
197.865648	129.310180
197.151622	125.815235
4.890328	123.062454
197.525300	126.682735
2.683806	132.587095
1.677631	130.514271
195.852297	131.152809
5.465807	136.116684
7.460366	136.300531
194.654030	141.708472
198.098154	141.276878
3.842004	136.792176
1.833969	143.061304
3.177568	141.650115
0.543274	144.413982
2.751547	148.625223
195.430185	143.932808
199.065804	146.755955
198.596027	145.672735
0.973203	152.416879
1.285879	150.957957
2.458413	151.004150
1.965949	154.742685
3.830278	154.941313
198.357612	147.705217
0.934119	162.382968
197.761418	159.174111
1.477393	161.674679
0.238320	165.128358
199.950447	160.673836
194.550784	157.155487
4.604151	164.310746
196.705480	160.282737
199.308767	165.270016
1.152490	167.602750
1.254612	170.716143
6.476297	164.681828
194.273285	170.651473
6.019009	171.764719
0.194420	169.185623
0.326706	170.161830
199.744539	173.393784
197.994127	185.802700
8.180380	176.910593
196.490672	182.957226
199.039113	182.118057
0.162351	183.237462
4.752672	188.612760
195.176136	177.849846
4.924644	186.418604
3.464213	188.663572
5.323305	193.521511
1.254612	184.771062
3.232286	191.687658
0.863867	188.937649
0.703521	196.333111
199.799829	192.108013
199.987435	4.029549
2.392736	0.219697
197.201181	4.497220
0.589127	2.424181
198.426854	1.293003
195.599671	3.081396
196.958388	5.639367
194.925995	7.521722
2.298167	4.388313
2.294259	6.917367
199.035299	9.623493
3.180882	4.763383
1.694937	11.497487
0.582359	13.515233
198.512903	20.127728
199.344162	24.371303
1.414858	22.661401
0.957570	15.540016
2.369848	25.377843
199.288725	23.493179
0.980118	27.836068
5.608622	27.438503
4.748764	23.873961
195.172228	27.088208
2.102745	26.553141
1.389003	25.972498
1.180351	34.671520
4.936666	37.485275
1.056283	33.742429
198.869619	39.025188
193.178919	37.223670
5.897847	40.568796
0.779782	36.681983
198.642929	34.463652
3.128665	40.005552
2.966512	40.911393
195.729025	45.266908
1.012188	47.418721
196.962296	44.502880
199.799829	46.246657
0.729577	46.401711
4.584609	47.201307
2.984444	51.884022
5.229503	49.133705
2.903976	55.635337
4.523778	54.568592
0.785598	55.304288
3.605308	54.028598
2.854120	52.943222
1.036240	66.787964
195.515421	61.029420
197.087961	60.360548
196.989656	68.961949
0.234507	66.163438
199.916129	70.455207
4.424362	64.223342
2.184822	68.342196
2.567553	71.332254
3.837908	76.020974
199.942137	71.348114
2.677286	72.345569
