4000	63.245553	63.245553
0.653667	59.344773
0.200683	61.382640
61.450376	0.402998
62.549852	61.862057
4.411377	8.874142
60.478560	9.451257
2.724571	8.740615
1.628573	5.707911
4.324415	15.392387
62.340351	10.826848
61.419338	11.913881
62.327277	11.937598
0.960542	11.601606
4.948158	16.117497
0.090626	18.956273
62.408361	19.405475
61.291724	24.699602
59.351999	28.164035
62.012265	21.661602
61.932436	26.835088
58.958232	26.954306
4.457594	25.790746
57.200591	29.272256
61.863021	31.508935
3.624144	37.764236
2.175078	31.418019
63.138826	33.073471
62.300823	36.227843
0.470389	44.860861
0.487840	41.265826
2.529822	41.904132
3.992376	46.070433
62.626596	42.550027
0.537182	47.569985
62.819417	37.914602
0.310442	43.302017
1.774828	45.939989
3.075315	43.141373
1.108726	52.426295
61.363998	51.956222
6.115766	49.349715
60.296729	50.517386
61.786953	57.521831
5.103126	57.150263
61.913747	61.167779
60.897562	59.604981
62.546203	57.762322
3.415260	54.296307
61.277035	3.703818
5.811697	62.140811
4.039810	2.798616
3.110891	0.462483
2.404485	3.260625
62.514759	7.448713
1.838074	8.115195
3.549451	8.199628
0.168249	7.688794
4.284886	10.174628
4.394412	7.784215
61.273083	13.716379
61.933208	12.886281
0.730794	17.128319
0.304369	10.629206
2.369779	18.682578
5.262109	20.768891
1.907502	15.225561
3.054839	16.993131
0.293929	23.739377
4.435094	26.776586
1.557422	17.922209
55.663993	27.658071
5.300673	25.153547
62.624956	26.120413
1.436523	34.563379
2.624690	25.563062
0.248740	30.710776
0.306586	32.041146
1.759017	33.492473
60.352876	31.912599
61.020100	36.212032
3.857979	38.690467
3.280863	41.493036
5.747440	37.306971
62.715872	38.959261
4.794092	44.054955
1.610063	47.459305
3.616855	48.212876
62.439172	48.714887
3.638643	43.969890
4.727605	51.968080
62.331331	52.199875
0.987198	50.878202
3.012069	53.383200
5.158465	54.845753
0.991252	57.417634
2.897437	59.371763
0.480423	0.958803
58.936950	60.126757
1.549516	56.703591
59.280848	62.573569
61.739424	1.275046
62.275659	1.957134
2.838144	6.553820
60.944996	7.368107
60.949044	5.493493
1.922428	6.793110
10.431563	14.107711
1.490223	12.344741
57.936880	10.795225
62.205954	8.538150
3.363873	14.937809
0.035576	15.720473
5.557703	14.028654
62.696107	20.661532
5.941129	21.665555
60.794788	26.974228
1.679960	30.393441
4.368402	19.048612
1.790640	21.234694
56.140564	24.298783
61.004289	29.405229
5.281004	29.824231
62.731683	28.108696
1.731347	25.938583
3.241335	31.884297
3.328297	35.061754
1.059363	35.532142
0.794522	36.698232
60.011935	30.830310
2.847979	38.045679
61.755633	37.106008
5.597231	38.595599
0.869626	42.434288
60.829494	42.272379
1.459662	41.489399
3.438977	50.386942
2.063386	48.679312
3.208905	47.221344
60.863710	45.636094
6.960964	52.557055
6.577538	47.517175
8.115195	56.956574
1.960612	53.280426
5.083361	55.976267
2.779152	57.750147
57.932516	59.789342
61.824457	60.355231
2.142649	2.239999
4.186160	56.718612
1.575353	1.035488
3.696386	6.928092
4.335657	60.736539
3.295330	3.923928
0.909155	9.455210
2.439191	4.606506
0.450625	5.862072
1.893414	9.308955
5.470740	16.898421
3.657822	9.430908
5.838355	8.617207
9.353780	11.532669
3.371067	11.609211
4.035762	16.750427
2.565398	15.744190
2.481613	17.722195
0.931329	22.997822
61.660462	20.119992
5.253334	23.918678
5.369785	26.257024
5.581420	22.693295
2.170113	20.515276
1.743206	22.748635
9.720051	26.013687
8.171246	28.450380
60.537853	28.009874
2.709139	35.951618
1.288628	39.271536
6.787038	33.761267
3.031834	40.409956
0.202463	35.889954
61.901585	38.180550
5.075456	42.461483
0.490153	37.666680
9.176693	42.376576
62.771212	45.224523
61.541876	42.935825
9.403823	43.398308
4.063527	47.141654
0.332039	44.082151
5.578337	46.194394
12.647087	51.806646
9.438624	53.768365
0.316228	56.992149
0.175468	52.006028
2.438907	54.383270
5.913048	56.432426
1.220562	58.476997
2.442859	56.063230
1.282266	55.773724
2.577256	1.276770
2.653483	62.088079
1.356130	2.896725
2.510058	5.569562
0.126491	0.086963
0.889391	8.565820
2.738612	7.619872
62.287228	14.027785
4.000281	11.103547
63.158591	11.716239
9.127124	7.407635
6.419424	14.582053
7.549938	12.720262
6.640783	13.688709
8.362675	18.343108
5.182183	10.075807
1.145312	18.736495
6.462905	18.906468
7.913600	25.831856
6.162489	24.653907
6.743557	27.503910
1.822262	19.614027
2.848074	22.733930
8.779273	29.575202
0.245077	28.891359
1.121753	31.338646
1.676007	27.915006
61.838340	25.626308
2.446907	32.511693
2.043622	38.401909
61.111016	32.559601
4.423236	35.690256
1.554786	43.284624
6.954987	42.210398
3.695406	42.457689
5.063597	47.125843
3.298097	45.400978
7.636094	41.573832
62.826551	49.699146
2.237311	46.829379
4.245358	49.912600
60.675238	52.696195
61.994831	47.294234
6.048821	55.480580
1.490223	50.216969
5.794289	58.777887
8.127054	51.220992
1.899390	55.171626
1.759017	59.616840
4.945012	59.573358
4.544810	61.920875
5.111031	61.363998
1.789928	60.673167
3.618373	4.935983
7.627983	4.615708
0.825030	4.096778
4.641227	1.903154
10.269497	6.190159
2.707700	12.396128
62.885844	12.929763
6.573585	9.301049
4.529963	12.202439
2.063386	16.764024
3.810545	12.807225
0.482247	16.356881
3.434154	18.632298
5.169549	18.400977
3.857979	17.906397
6.462905	20.760353
5.702235	27.067832
3.387590	30.685952
7.988704	24.847597
11.613259	32.200525
4.791625	27.760529
62.427314	30.025826
5.458882	30.875688
4.435094	32.658423
4.197734	31.524430
6.454999	30.800584
5.553750	36.263419
3.589185	36.255513
5.767109	39.644052
2.059433	40.809193
62.992571	46.908436
3.984470	44.860861
63.023808	47.952778
5.659323	43.317354
5.364013	50.181394
8.463046	48.034998
2.521916	43.829168
61.589405	48.068676
5.260322	53.825602
9.609371	49.655665
6.168465	54.348643
2.150349	52.343601
62.307005	50.363383
3.363873	58.545618
2.114773	61.458866
9.477188	57.169711
2.122679	58.612816
1.158184	7.569702
7.005220	0.476271
5.660477	2.000141
6.375231	62.959732
7.861343	2.045836
7.439258	2.857908
3.680101	13.973314
7.926897	11.902892
7.549938	10.941481
7.743627	17.356952
5.888730	11.130806
7.333006	16.341702
7.846401	13.455491
6.535369	16.974632
5.358511	15.080586
7.859066	15.545836
4.429118	24.096872
7.575963	18.732700
1.000745	20.144025
3.044657	20.911510
11.147029	24.428595
12.213286	27.607158
3.992376	29.096907
0.675937	28.073120
3.565278	23.560866
0.976353	25.302174
2.763040	29.598919
10.115336	30.666188
8.387941	33.373888
5.909506	31.769032
4.683649	38.142128
3.744058	39.716943
7.113101	45.713095
11.548100	42.183677
8.486083	43.687656
4.259430	41.674550
4.141366	36.947894
2.371708	49.635901
7.257427	46.667313
7.146748	49.541032
6.793110	51.454527
3.170183	52.232921
1.233288	45.283816
4.304650	49.019257
7.561796	61.474678
0.877339	53.332603
4.222447	53.606615
7.043973	60.454843
4.051668	59.205743
0.181831	62.510324
9.055973	60.885703
4.996810	0.922330
62.249436	62.727730
4.478576	6.051809
10.123241	62.411502
7.915829	6.346849
2.683983	9.854448
5.408649	3.727250
6.723603	8.146628
9.936114	7.101622
7.872917	8.374249
2.319641	11.594380
6.640783	12.574007
6.942828	17.925687
5.478646	19.289894
5.613043	13.017405
8.917623	17.629698
3.680101	19.878868
