5.50236313 124.44353162
196.97432260 124.73604231
200.52793213 124.47515440
2.80753335 121.62404486
3.73496614 120.76232420
199.90338229 133.83154343
200.11338915 132.78530386
199.39125142 129.19643495
4.94588132 126.36967494
199.76917522 130.08724856
2.71429360 136.15028352
1.69668846 134.02175443
198.07716694 134.67745270
5.52789852 139.77472806
7.54511544 139.96351604
196.86528727 145.51679184
200.34853611 145.07359862
3.88564867 140.46837366
1.85480234 146.90598041
3.21366467 145.45686667
0.54944574 148.29501087
2.78280434 152.61942557
197.65025945 147.80090499
201.32717883 150.69992303
200.85206559 149.58759187
0.98425892 156.51297994
1.30048669 155.01485090
2.48634081 155.06228507
1.98828208 158.90129015
3.87379013 159.10525705
200.61094191 151.67469512
0.94473045 166.74690102
200.00797462 163.45180770
1.49417619 166.01957716
0.24102722 169.56607155
202.22187098 164.99183692
196.76086886 161.37893469
4.65645385 168.72648684
198.94004183 164.59022766
201.57290203 169.71153633
1.16558234 172.10696165
1.26886391 175.30402437
6.54986760 169.10754129
196.48021672 175.23761654
6.08738450 176.38077991
0.19662884 173.73237237
0.33041691 174.73481439
202.01362393 178.05362479
200.24332714 190.79602263
8.27330893 181.66494588
198.72279336 187.87407807
201.30018405 187.01235741
0.16419526 188.16184534
4.80666204 193.68160099
197.39332439 182.62944057
4.98058731 191.42847816
3.50356648 193.73377857
5.38377772 198.72227158
1.26886391 189.73665961
3.26900453 196.83913523
0.87368040 194.01522128
0.71151247 201.60943109
202.06954248 197.27078614
202.25927914 4.13784032
2.41991717 0.22560147
199.44137352 4.61807962
0.59581896 2.48932916
200.68097055 1.32775185
197.82167072 3.16420665
199.19582266 5.79092097
197.14034218 7.72386318
2.32427408 4.50624567
2.32032123 7.10326619
201.29632765 9.88211769
3.21701669 4.89139527
1.71419166 11.80647432
0.58897421 13.87844608
200.76799643 20.66864679
201.60869902 25.02626540
1.43093064 23.27041073
0.96844753 15.95764364
2.39676930 26.05985586
201.55263184 24.12454193
0.99125230 28.58414400
5.67233555 28.17589395
4.80270920 24.51555756
197.38937155 27.81618487
2.12663173 27.26673912
1.40478177 26.67049167
1.19375982 35.60329361
4.99274627 38.49266670
1.06828222 34.64923444
201.12876488 40.07396365
195.37341954 38.22403122
5.96484624 41.65905533
0.78864043 37.66778658
200.89949975 35.38983986
3.16420665 41.08067474
3.00021093 42.01085872
197.95249414 46.48342612
1.02368620 48.69306764
199.19977551 45.69886504
202.06954248 47.48950476
0.73786531 47.64872544
4.63668962 48.46981084
3.01834659 53.27837025
5.28890939 50.45414007
2.93696538 57.13049878
4.57516751 56.03508580
0.79452226 56.79055393
3.64626426 55.48058041
2.88654286 54.36603565
1.04801202 68.58284544
197.73646314 62.66954433
199.32686745 61.98269762
199.22744544 70.81525535
0.23717082 67.94153553
202.18716340 72.34864379
4.47462289 65.94930060
2.20964152 70.17884697
2.59672011 73.24926047
3.88150609 78.06398632
202.21346723 73.26554620
2.70770025 74.28980793
198.84749778 74.77822172
4.18606505 69.89819483
0.77232624 77.69668777
3.17808905 81.78045314
1.43093064 79.15576268
0.18446625 84.26869132
1.94943350 80.10397164
202.11697665 85.24314718
201.12288621 88.52559139
2.56144490 87.14841947
3.16025380 88.21742743
199.99429777 92.84051926
1.16213704 89.65847736
0.37156763 91.13288932
0.31014671 97.21774399
5.46304021 99.08269724
201.71378625 94.37027107
4.18597018 95.27578928
198.16412957 103.06653464
0.97760707 95.22503473
0.81428650 106.78616374
3.66033639 101.29961200
0.10277402 103.70294302
200.74179696 108.24112769
2.67375320 104.93686376
1.52975182 105.86119752
201.54452376 110.06149282
3.54984641 100.06490068
191.77708765 111.21430114
201.63183740 111.27169648
198.11871927 117.80907309
2.47005508 111.78066507
201.02599086 123.77945331
2.42704810 120.83853509
7.66852333 120.15469255
3.46114452 124.68829191
3.15041912 116.31252519
199.44485203 120.34442920
4.29413589 118.30966164
196.97432260 123.81502894
4.76318073 131.47169372
201.22424195 127.44579803
198.79658511 125.35268645
1.12260857 130.91829513
201.77703180 135.52336197
1.88946090 132.10810210
2.57330345 137.09659511
3.31643870 139.36552933
1.82235737 141.72885754
201.87585298 136.53133798
2.74327587 140.16400444
4.68412378 134.69326409
2.95672961 146.52808823
0.76685233 143.46858459
201.70510896 145.06174008
201.16038766 147.04986404
2.43890665 141.18383899
199.44089918 153.84085532
4.80270920 146.23162470
2.01595201 153.27955104
200.28285561 148.84050377
1.59299737 148.18433116
4.42323588 151.25174049
5.23896121 155.71323992
202.34725529 158.35105383
200.42515810 161.42162544
202.05768394 154.70257598
0.51483461 155.68240772
202.26718484 160.26106954
4.66821753 164.20917320
200.08907123 164.54121235
1.02774024 164.90487428
200.72557448 169.12967724
3.02645783 175.59811619
198.68590539 166.82279568
200.71766879 171.28476946
3.52593959 174.71109731
3.94889423 173.99642256
2.57725629 176.55786746
1.45860057 179.63318249
1.11865572 180.74314194
201.60310653 177.17451161
200.63146510 173.61694924
1.11865572 184.35288189
3.00995075 183.17493347
202.35810032 182.58991210
199.57012566 183.52752742
200.80463142 188.75635354
6.72379287 184.49202211
2.47052942 186.59019334
1.29653384 188.65357951
202.06163679 195.37658182
4.77382179 192.39455398
200.42120525 193.04440204
0.65221977 1.35187370
201.07018211 195.76712311
2.34664719 193.56459672
1.25700537 196.02642988
6.97051378 3.17967019
201.89561721 201.42443784
200.33993472 0.22174508
5.79092097 1.07122156
1.35582655 3.07136218
2.55102520 1.42495394
198.02577993 9.66866395
4.57921522 8.76720926
202.36347208 7.97259213
0.28460499 12.97324410
5.17032397 9.60146555
2.22150006 9.30500202
3.34268560 8.86046483
3.60216629 15.39583339
6.13481866 14.53066585
0.35970908 21.19911886
201.97120356 18.92939407
0.32201315 14.96105184
5.35506424 23.62553451
6.47081066 20.31763397
6.72755599 24.77960775
2.18197159 23.89891342
1.14531214 27.68811262
3.74405769 25.55167784
10.05952146 30.82635697
4.35208463 30.29461998
0.82614504 32.87582912
2.57330345 34.29094838
2.09500895 35.07361210
9.04016126 32.28685491
4.45090581 34.83644127
2.92115399 37.31487639
0.39933875 42.55081763
2.28474561 38.69442002
5.86846001 36.81824068
0.99611746 44.77389882
2.04583553 45.63514514
3.45083550 42.84886230
201.79766408 42.80063756
0.38342617 46.67917111
9.13011225 47.83324434
2.73456380 49.34165079
0.84124650 49.99845586
202.27113769 56.85775233
8.09421333 47.78486150
1.63252584 49.49359823
3.87774298 49.24456886
201.70125256 58.66610081
2.75908726 58.49423102
3.69195917 57.76690716
201.36959920 63.79515706
2.64050185 64.20609504
199.89547659 68.22614052
3.21761752 64.78716356
201.14315799 72.45473821
2.83591479 61.77177370
198.02973277 74.57441292
3.44958640 71.56961669
201.00227377 69.67288255
202.08778566 76.27366282
5.97792225 76.40758528
200.03382624 74.20679814
3.34545259 72.56462735
5.65652416 81.08079921
5.66442986 78.12011675
194.56318076 83.35637421
200.39748817 79.81984099
8.20773910 82.91855687
4.19397075 81.98600119
201.87093564 82.61450387
201.99443839 83.47227169
4.62965355 86.92595323
4.73551080 88.83233232
6.02657390 93.28924646
6.59730177 96.61153537
199.07116568 91.99334507
0.05929271 93.46111625
200.95088676 96.39412878
1.66810147 98.75397848
201.23944460 102.50918320
201.84423020 101.73837802
199.18396412 104.65162632
197.10476656 96.43761009
3.62648421 99.15969870
6.98863363 100.72249632
194.53936881 104.99552401
202.00591113 104.66949318
5.90160068 110.18165937
200.04963763 107.51348760
0.40299750 109.69435239
0.81949319 112.08930337
199.79618107 112.45170039
8.24698297 115.54456606
0.20554805 117.79484284
4.68412378 120.16259824
201.72824734 115.83770920
5.46304021 116.69010114
198.80388997 118.42524289
1.09493864 118.37986421
2.68793601 126.62550321
1.03959878 128.28569898
2.92905968 122.78728870
0.47636867 127.52691045
0.43876603 129.81149795
201.34586789 132.58260186
0.00416092 134.67966629
201.51614389 126.17282316
201.63472931 130.27398106
1.92898937 131.19499443
1.49822549 138.78351213
202.38374307 138.29082927
2.53590951 138.74082138
0.79635480 137.91578314
5.30867362 143.50416022
201.93514568 146.21581331
6.00224017 138.79363142
0.11067972 142.10880520
3.30303064 154.72218210
2.86186128 148.33453934
2.86834395 143.41530022
198.85587781 149.41761944
4.88571898 149.20811855
4.67651851 152.35490105
4.39556595 153.40604214
4.40742449 155.06623791
201.58729514 154.00687490
7.24161584 158.61510402
2.30450984 163.70795219
2.78280434 160.60417667
1.23984369 158.25776664
1.63320099 164.35147569
0.51387012 163.99888173
4.83037913 166.68365547
1.29937198 163.15139132
201.78493750 173.20110973
201.76750386 167.68451635
0.12649111 168.44346299
2.06156786 168.57627865
7.94421069 171.37647552
3.05555079 170.99542106
3.68010063 176.22582831
7.16651175 176.48671621
2.33217977 174.74746350
0.54154005 179.92569317
2.00074145 178.96594190
2.71165309 181.39615228
197.23521051 180.86963305
1.86574382 184.88730682
4.63668962 182.40017544
200.37377109 184.34181392
3.56151521 186.04470044
6.69217010 186.53011006
4.46382371 187.80608910
4.08589991 192.97799421
3.86588444 189.64969697
3.77496896 188.22192861
1.54556321 193.14085151
196.47676984 199.89389545
198.59498991 193.74168427
4.84223767 201.71378625
3.53779813 198.76180005
1.19375982 198.66218831
3.88169583 1.24909968
4.03190402 202.35414747
202.10907096 1.65229008
202.23556206 5.55770299
1.42881033 5.44721301
5.98461047 7.75548596
0.47038880 9.92164616
6.17434713 12.66096918
2.88162552 9.95722178
6.42388246 10.76592686
4.04001526 9.50507932
3.97166263 14.46365718
3.61290223 10.41970489
1.29383484 17.25180578
201.60310653 18.19890793
3.72358194 22.80397478
2.64840754 15.80743545
4.12060591 21.36656147
200.57150831 21.75694464
3.83030882 24.59461450
4.03980971 27.03352115
5.55770299 19.84724516
5.26123946 27.30626760
7.26138008 28.83997226
2.00804631 30.07721340
2.68003032 30.81639580
3.49268824 33.06809561
6.32262633 34.71753963
1.88155521 32.66237538
2.92510684 36.05787102
4.85717943 36.37963277
2.11082034 40.39414426
198.63766484 41.35895518
202.27509053 44.52091661
199.97149775 42.94815781
1.73925271 47.59623163
199.61087160 47.41440067
4.13987999 43.51404740
1.30342602 55.35408930
201.35012432 49.94817564
6.05180887 53.83382432
4.07538533 52.09852445
10.75783143 54.28776928
6.87409593 59.58379379
1.71553563 57.15026301
4.69520757 62.64203251
1.28862815 59.70775507
200.28680845 62.10318040
1.98413950 61.32699935
1.19801624 63.11779719
5.62490139 67.38813694
10.63798111 62.86576366
202.36995886 68.94951153
0.34785054 65.48681750
1.77588770 69.23269350
7.26359367 72.76906860
199.78460714 71.63143922
6.12691297 70.29743239
3.20079420 70.37886104
1.63647869 72.87864153
5.23281058 75.54459971
6.93194980 76.93394640
2.47914663 79.12793464
6.29293254 81.85555723
199.88100917 77.86729265
3.26446666 84.54665552
6.26981629 86.26329795
1.27069645 91.82368887
5.11103127 85.00202351
201.66635208 86.10091499
199.58228461 82.54967718
2.39676930 91.90843792
4.13467804 85.10479753
6.65659447 94.93552821
201.75138573 97.23814068
2.45471803 94.95529244
8.85437745 94.81694279
5.63280708 97.10168840
198.12855395 100.45370272
200.99436808 107.23678830
7.56574930 96.65106384
8.70639867 99.88939427
1.50603474 104.83741013
2.53946707 101.16395028
1.85783813 106.80592797
201.84818305 105.59635677
0.87357920 104.14566189
3.90849613 107.36517678
3.56587916 114.08327755
1.89341375 108.89698407
3.03052136 108.94252087
3.86250080 115.61887958
202.27200573 116.71698050
5.03592717 115.87771201
3.19505467 119.32000936
1.76561030 124.00381691
199.30650238 122.99283675
200.03382624 121.22196126
5.51817452 121.13895147
7.36810695 126.34880391
6.44217624 126.25014085
202.37391171 132.62197222
200.36191255 128.61773813
2.95672961 129.41621324
1.15423135 132.61011368
202.13278804 137.32190739
2.13849027 133.16351227
3.31460458 141.22083763
0.44541788 139.15365673
1.75111125 136.13605327
4.43904727 139.74895550
6.31491037 140.10234003
3.52198674 136.56691360
8.26540323 139.12835851
199.83474505 144.39465761
4.85014336 142.36178741
3.79078035 142.90332746
3.81449743 149.71803582
197.72526868 154.27867266
201.08528356 153.25583395
3.41873838 149.04937221
0.92101337 152.85659640
200.33819547 156.43392300
200.90740544 154.92393542
200.91068315 158.08874290
3.84216736 162.14104361
4.29674477 156.28766766
1.55742175 161.88964253
2.47914663 161.78844965
6.36504829 161.31252686
199.50809758 166.22196293
3.97020798 164.71829990
4.20582929 172.49434067
3.93548617 171.59783495
202.10805745 166.48443197
1.21747690 174.12765708
5.70223489 169.58978864
7.47956142 173.91104106
4.33190930 175.35778309
1.24666788 176.57051657
7.12303043 175.05578557
4.77233552 178.91692660
7.71991034 179.16200311
2.09500895 180.51862023
201.41201958 182.51559857
3.37106704 180.74630422
2.16924342 185.78539367
1.64803365 183.33304735
3.49970850 182.33851102
4.44695296 186.61391042
4.38669576 190.57466319
2.79861573 194.39311346
2.17103010 189.58487028
4.93430738 195.87464055
6.09124247 198.00285341
201.30404044 192.39613512
1.90131944 199.21558690
3.82635597 195.85882916
5.60118431 195.21846793
0.96449469 199.80060826
3.88169583 201.07737787
1.27676961 200.79672573
4.63736951 200.49804860
201.47661542 4.73155795
0.63824092 6.17994436
200.76905580 6.60520746
3.08717357 6.24549838
3.32039154 7.22185161
8.79154299 8.07799085
2.33613262 12.81513022
7.95636965 15.26203743
5.74416669 8.67890266
1.49436909 13.21022519
8.70235095 16.26754685
8.34446018 12.16686330
1.95615334 15.19717911
2.96858815 13.72823789
4.57344407 17.53087678
5.44702327 21.81971586
0.19764235 24.79225686
196.57000959 28.65719261
3.80082058 28.45037965
201.03389655 23.26645788
7.21789876 27.12838948
7.86221283 26.25085743
4.12281950 35.68235055
1.71695866 37.13446845
11.28585274 32.38820591
3.41525987 38.19636129
3.90936576 32.26313783
200.70581024 46.00323426
9.26993236 35.15203658
2.36380255 43.31134540
200.84719568 38.26956802
198.94982908 43.27656035
3.85756765 44.59412334
3.20180613 45.88069600
202.06751546 50.48086131
11.23794423 44.01495218
0.28855784 45.35496734
2.05943333 48.58049055
3.87379013 46.66335972
4.52996275 54.95643289
3.68097025 58.89742142
7.17441744 60.57342858
5.36622708 58.81646711
201.46749383 57.64057416
0.12649111 57.84991695
201.86794728 61.97273645
6.49848059 58.68792053
10.06394865 62.11503894
2.94882392 60.68806115
0.31044238 63.63309033
4.22954637 68.12731934
5.60532689 68.51928366
1.58509168 65.95325345
202.20789213 74.41234619
4.82633141 76.51747443
201.52830601 67.58957403
3.93934415 77.01490071
1.75901695 76.97774394
4.81436219 77.52244627
9.45237997 78.17102942
3.19891265 76.45581001
2.94882392 79.93447355
7.28509716 78.81977068
2.92510684 77.55485962
6.42732934 84.40514360
0.61269130 86.82428601
5.81743666 92.37898483
0.42690748 89.18018286
1.80673572 94.36884805
6.50773025 91.60770531
6.76332135 97.47720887
1.24666788 96.98262865
4.89362468 93.76153262
1.07517440 98.00293754
5.60513715 91.34634306
4.19001790 100.64739223
2.79861573 102.03484155
202.22765637 102.76216541
8.85042460 104.19704890
3.77496896 104.54094660
4.25721630 111.19358823
7.68009726 101.60366499
2.35589686 108.03526341
3.46886048 112.05451832
1.67600716 111.56910870
4.08055566 109.39662395
6.59334892 115.12667107
7.75366765 118.53465770
2.27683992 114.56141393
201.29721625 117.35497002
2.12682146 119.05010896
1.08558620 119.44349630
0.48012704 113.21918518
2.53560910 118.25179196
4.89188543 123.39239053
0.55735144 124.74394800
5.48963496 127.04071026
1.86291358 130.12567024
2.51796359 124.83881633
3.80659173 132.02113946
3.84216736 129.01302284
4.09910242 130.82737965
2.90929545 128.37661446
2.81159688 130.68112431
1.11470288 129.36877908
4.97663447 132.47966973
6.02413894 141.17198044
197.94672299 137.80810758
6.87795391 132.99891572
8.59744239 140.21934430
4.98830327 138.15880418
2.65130102 144.41774223
200.77696149 142.99029010
2.68986500 150.87732681
198.99027461 142.61476963
198.83225560 147.74113794
3.08322072 153.54834464
4.09271462 148.35746586
200.33637716 153.83057792
1.97642354 154.15708309
5.76720388 154.78163292
5.82649659 160.67058450
199.77293833 157.48142748
3.54984641 163.76961660
5.88974214 162.51419237
5.09004956 154.28879195
3.50079948 155.70770594
6.07195258 166.85758074
2.64840754 166.16978535
201.51219105 168.63319964
7.05187918 166.96826046
6.62892455 167.73985621
3.96075277 169.24193809
3.09093668 172.08324457
7.04417904 168.48299146
4.54273835 176.79345715
6.44709358 177.44804862
1.96870758 173.49520155
0.49410588 175.66452402
1.36324999 186.50639298
202.19208074 187.23055456
0.01418977 180.67357184
3.86588444 185.04858298
199.82037250 186.02888905
1.84202674 181.66810816
202.29514412 190.97311018
7.34834271 187.66853002
3.43187764 190.94623082
6.70402864 192.27122515
5.58932576 190.73277707
5.24542807 0.11858541
2.28107737 198.38865129
1.43316005 197.45419824
0.10672687 196.28573664
1.52975182 0.77792030
6.51307450 2.06496731
6.19536047 201.52404959
5.02011579 4.91734176
0.83405073 8.00846817
4.96872877 7.81477867
4.46276435 2.06733902
3.14346211 201.77590287
2.14225338 3.44187044
8.86016442 9.29980007
6.78539404 11.81419028
7.56179645 9.30104917
2.64050185 11.13121736
3.78864581 16.32826258
13.74800213 11.73600297
3.49431681 13.09578236
5.09126703 12.71630904
7.49013924 17.64598369
3.17192261 22.04139152
2.95595485 18.91769365
1.51394043 18.03288836
3.12274919 23.95820612
4.07143249 26.16389479
1.12260857 20.76035284
4.26907484 23.63802551
7.21394591 32.06154263
6.95701085 30.11278902
7.69690477 29.71940168
7.85095512 30.61527494
2.91699559 32.00177558
4.32499972 33.55287277
1.87364951 41.21238361
5.26519230 39.61148054
9.09550112 37.03422425
5.36796633 43.51294060
8.70976649 40.81852192
4.70784087 42.63936140
199.37765363 42.16106690
6.80092083 42.14146078
6.96096370 44.19678315
9.29314347 42.99907048
7.84244860 49.29990872
4.87646932 49.43367307
7.32857848 49.94817564
2.65236039 46.65150118
6.68031156 52.93257518
3.93703569 53.29228427
4.54972698 64.99666446
5.01221009 60.59319282
202.06954248 63.03209946
0.83719246 52.81604525
0.41150087 62.31110015
6.95305801 64.93737175
1.22933544 60.73944816
7.46175780 67.46387349
12.99300834 68.61747238
4.71574656 69.03647417
3.74810541 66.77481319
5.02802148 66.64104884
2.74722872 69.29736208
6.49452774 71.10776604
2.50610505 71.13938881
8.00451533 77.82365322
5.50892485 74.58927563
3.81702725 82.78479252
7.39577688 75.75631420
1.71158278 83.00583573
1.43093064 78.32566480
4.75759931 83.04425741
2.36968439 76.28188474
5.07940849 81.78045314
5.67233555 82.71727790
3.76967214 89.30920379
1.25305252 90.83642579
3.79270933 93.34189838
1.88155521 87.71367660
3.19505467 92.48697661
200.69395170 89.48850494
8.18914491 92.71829722
2.98835239 98.50099627
6.76849167 101.69363179
200.07689646 105.06256430
5.97670478 95.86049442
1.02368620 103.10843482
2.73861151 103.05578289
199.68433131 103.79401661
4.76713357 103.95987808
5.04614133 113.03403382
4.89362468 110.15794229
7.73744517 113.36164579
5.21573428 111.16829000
1.44674203 107.71903565
200.05455497 114.44551646
3.97020798 113.06486603
1.96099162 116.44708010
9.35507668 115.36431623
7.38878824 114.40345816
0.05533986 114.04359097
3.09903211 125.80331102
6.76038043 120.80912591
4.91734176 129.34901484
12.91395139 127.50698811
2.98296071 132.55145343
2.47052942 119.95705019
4.74544035 127.57972049
7.61318347 128.32127460
6.25735692 127.20657173
2.64130823 127.52295761
4.19773386 135.45932585
0.49410588 131.78396864
3.67107232 133.51088847
201.17619905 139.71733272
199.51336277 138.80169522
6.87004822 140.89132830
6.10360698 137.71118377
7.97684540 140.88342261
202.19487620 150.65739040
3.57685226 144.32904035
2.02385770 144.97461933
3.84947222 146.23304773
6.57753753 150.62323780
5.89764784 148.79702245
200.27099707 152.71824675
6.55401019 155.55512604
5.82791961 149.97101803
5.49349294 151.89146926
3.83821451 152.42968891
201.49242681 152.30319781
7.75548596 156.98732159
4.54273835 157.44695865
4.88176614 160.46661759
3.39944848 165.43139351
2.83186708 164.55069919
4.69993517 170.85469970
198.02220655 167.57225549
7.48273951 164.51275185
3.74729903 168.04027258
6.57753753 165.47408426
5.19516367 171.72274492
3.09093668 168.93361602
2.86341080 177.94926963
2.14244311 177.19032299
3.84216736 178.29237676
0.56525713 181.69973094
0.64431407 183.38838721
11.94945671 176.67645287
5.07940849 181.64597222
4.62483108 188.91446742
0.88505195 185.53873602
10.38808211 178.75248816
8.56855498 182.54247793
201.78889034 189.04095852
2.87371982 187.87407807
10.80708390 190.63000305
3.03183371 195.52046545
8.19300289 191.17707708
5.76720388 193.08393051
9.86235345 194.54332165
4.03190402 197.38146585
6.43918789 194.07688570
2.21359436 197.05417012
10.27740240 200.56271718
3.64452500 200.06149617
6.67635871 4.08329103
0.64209732 4.96901338
3.30062731 3.98842270
9.24155091 0.95476436
2.71165309 8.19029914
5.77115673 11.60979646
6.79889697 8.53814968
4.61166019 5.96576330
7.58744253 11.33352408
9.38010611 11.38024673
9.86630630 10.00860879
6.26576858 9.56184221
3.65243070 17.21069617
5.60532689 17.36359229
5.96397661 16.39561910
6.41547080 18.29377626
3.35201432 20.80778700
2.03966909 18.89856187
1.75506410 29.19177565
5.14274891 25.54345591
3.83324973 29.44365107
8.17448775 32.48449726
5.17113036 26.39489917
6.69217010 27.93872313
8.83317438 30.87647907
6.17829998 30.07721340
9.03620841 29.97839222
5.21582915 29.76588716
6.28502685 40.23207753
5.31708528 34.25995806
2.09211547 37.92993939
3.98842270 41.90413184
0.91016834 40.47509857
2.19383013 42.25988808
7.55784361 40.29137024
199.67016431 44.08610343
3.06345648 45.12174936
5.65546480 53.09732985
4.32441470 45.62771379
3.23361864 52.14485182
2.87496892 47.53630647
6.91265991 52.08302929
7.72781603 53.73500314
4.80666204 52.49776201
5.97387454 51.18636546
6.61706600 65.74375255
6.27634640 60.70229140
4.69598233 59.59707535
8.61325378 58.22939026
5.50892485 63.50201392
8.33260163 62.28896421
6.45895212 61.76323555
3.63459545 69.00042420
6.55401019 72.24065201
10.64836919 66.00448235
4.64408935 67.49644495
2.36968439 72.11811375
200.23965889 72.42580336
7.18627598 73.93800454
3.01602232 68.27357468
3.41130703 78.78419506
7.89383561 70.71248133
3.56546806 73.89452322
10.93491898 82.63758850
0.88505195 80.96774778
5.92927061 77.28321996
2.56645711 81.02561746
8.45098150 85.09562692
10.28530809 87.84016771
6.71984003 90.01107132
3.28876877 91.16451210
3.09507926 97.24399090
6.58604406 99.34627309
11.49796252 92.25170316
3.26109884 95.45730402
1.67235473 95.74206712
4.92129461 96.03441969
2.11082034 96.83289480
5.28495654 100.63158084
4.71179371 97.03844285
6.06425243 98.24469366
9.45642768 105.13972387
3.51702197 106.43293732
3.70410231 102.24370999
1.23724113 101.50911289
3.75915757 110.20537646
2.95672961 113.43880536
200.83098900 113.88057555
4.70085223 113.97781559
5.69209979 112.10274305
3.05950364 114.96460434
5.67233555 114.20961054
6.74822147 112.77377837
7.32391412 115.57919300
0.95832508 114.23348574
1.55992785 120.36514212
6.90227183 122.11862509
2.00409347 122.28527712
8.09543081 124.32099336
7.69937134 125.33228976
5.42330619 118.17431616
9.09154827 127.40816693
9.53031430 128.54658689
1.70884741 126.95121781
5.68814694 131.69700600
6.33420027 135.69839404
9.51055006 129.74034670
5.67628840 134.79999096
6.63683024 132.09624356
1.66830701 140.62206036
5.40749480 135.89097675
3.85402590 138.55519568
2.64130823 147.42095733
4.88328403 140.70317278
1.84597958 143.63065132
5.38600712 141.59904604
3.66702461 147.36814729
7.37661348 149.22914769
7.98879881 148.62104170
0.60353176 150.10209444
6.17608638 153.70408681
4.79815552 150.25483245
6.18380234 156.43060261
3.52285637 156.79695248
7.92828862 161.99874111
6.97437176 160.42550798
5.88684866 159.74719942
2.45471803 156.31138474
6.50387228 163.20198776
5.59327861 164.97918781
5.24411572 161.61452438
2.98044669 169.90127299
201.79766408 164.10798031
4.86489539 165.45036718
7.81477867 167.68767862
3.94098853 166.14290599
8.53024399 170.11788901
7.97289255 174.71584072
4.91166547 169.92182779
6.89822411 171.11716875
8.52629114 177.62829845
3.68405347 179.89881381
2.29265130 182.58991210
3.64452500 177.18557958
2.14611136 188.47016741
4.94105884 184.82722354
6.11170241 181.32974445
5.79487381 192.06093369
0.90915483 187.44875172
4.76713357 185.72847268
3.41130703 187.04872360
5.04778572 189.80781086
2.96564724 190.17305393
3.88150609 194.68562415
4.32884189 198.26848474
5.13870120 197.62970465
2.09804474 200.12948514
8.44328135 0.50912670
10.33618914 201.77228838
4.18606505 6.86214252
2.34535066 2.34130295
10.26949670 1.56532744
12.00874941 0.58502137
7.73176888 5.74743965
0.03952847 6.96886939
9.11992971 6.82119103
6.38334206 6.65091819
12.96533841 12.44356259
7.05583203 10.18253407
9.08383232 13.47631504
7.78807323 20.41013059
6.80680266 13.61360533
6.55382045 15.58607602
10.79995297 17.69531522
201.59712983 21.14678317
6.64657005 17.21702072
8.70976649 25.45048495
2.68995987 16.75406327
2.07524471 20.68524874
7.86221283 21.60230927
199.91571517 29.16046910
4.11886665 18.75230652
5.31657932 20.78406992
10.53433746 27.72131654
4.17420651 37.58762284
6.13877151 28.94274628
4.62878393 31.56348390
8.11519505 33.57153021
5.00035155 37.26348938
3.54570383 34.08144748
4.44695296 39.91584977
6.49452774 37.23581945
8.20773910 39.72105346
4.17025366 40.77757043
1.60880876 43.95565948
6.79099128 40.92777862
4.71179371 47.50136330
11.66597433 43.00096785
5.53793875 47.16537130
11.16729895 52.28098787
4.95291739 46.31155633
3.78864581 54.34864312
7.55389076 54.81017754
4.76461956 53.74528054
5.73061633 52.03765061
10.98119891 63.64463264
