6.27462837,0.27852866,0.08012261,0.08291836,0.01567891
2.75190759,195.57081020,0.08580899,0.08139724,-0.00939317
199.99133460,8.91879576,0.09968372,0.09301180,-0.02421449
199.01696410,7.28985148,0.10327108,0.07361618,-0.00772541
197.78114370,7.17461130,0.07682955,0.06627379,-0.00028488
197.04089560,7.84612553,0.08257543,0.07389278,0.01629046
0.94747337,11.96273740,0.06973432,0.07506514,0.01119653
190.59391860,12.95417259,0.07893528,0.06069682,0.00557630
195.86918650,13.19374288,0.07639659,0.07914014,0.00207963
197.69502050,13.36365420,0.07067844,0.10284465,0.00375412
3.18393611,2.96672937,0.08830487,0.06058115,-0.00908848
1.83896203,10.46368330,0.07262498,0.07079658,-0.02126161
1.02947383,18.40833298,0.07167000,0.06356892,0.00503406
197.98385320,22.04806601,0.08110816,0.06243909,-0.00207779
196.59033550,16.82228665,0.08658629,0.06905983,0.02131463
195.80166780,15.39013005,0.05578617,0.09519026,0.01505277
1.31739367,19.32882365,0.11571256,0.06449575,-0.00727076
2.56206662,19.35881559,0.09050648,0.07579781,0.01135505
0.61984776,21.97714028,0.08551416,0.09276059,-0.00650807
5.70335974,23.92022235,0.07276645,0.09240425,-0.01588768
199.82577870,22.59470238,0.07077602,0.09008915,-0.00112227
1.22800032,24.91339439,0.08919170,0.08654425,0.01385118
199.62058880,25.75722152,0.06703091,0.08901547,0.00490274
197.64130150,26.61954680,0.07099329,0.06542476,-0.00626221
199.99089370,31.51916542,0.07964029,0.08055246,0.00876167
5.23352579,34.39546166,0.07085756,0.07694061,-0.01511345
1.14883414,37.61391675,0.09260625,0.07694188,0.00368638
6.00111623,34.85995844,0.08154876,0.07838609,-0.01587150
2.07059952,35.28904593,0.06543639,0.08502528,0.01357024
4.16357416,37.88093335,0.06696456,0.08562856,0.00523167
197.68392850,38.63661709,0.06998639,0.07083166,0.00658572
5.78186826,41.49306035,0.09018576,0.06456887,0.00954601
197.82025520,43.93515304,0.08572574,0.08827048,0.00186159
197.89677900,40.43542577,0.08840355,0.06308163,-0.00114769
197.15636640,47.39777778,0.07019350,0.07346089,-0.00800234
4.90997266,40.55896402,0.07156059,0.07559570,0.01415240
198.49773500,45.92370156,0.08893443,0.07867259,0.00473581
0.25260691,52.45560400,0.08316496,0.07936714,-0.00193794
3.19561678,48.89593422,0.07099534,0.07151301,-0.01265418
0.35454801,49.72765245,0.07286050,0.07270055,-0.00659336
195.57181920,57.49509069,0.07912605,0.08039886,0.00847618
1.60711848,45.48721047,0.08472809,0.06394611,-0.01246509
196.26252050,56.73908625,0.09121802,0.08830086,-0.00956385
1.40206732,49.49012809,0.07465605,0.06389738,0.00387067
193.22537950,58.96170734,0.09889154,0.08225438,0.02001038
196.58161250,54.14137917,0.09000535,0.07088320,-0.01943895
1.06775330,56.56562553,0.07030169,0.09574775,0.00697187
199.92500270,62.86325017,0.06542515,0.08097972,0.00887791
4.06875439,61.61569405,0.09645218,0.05941863,0.02197354
2.17780881,58.54124257,0.06464338,0.09365706,-0.00817322
1.47881643,63.18853947,0.07826724,0.08238935,-0.02825878
3.82901462,62.40207259,0.09937885,0.06829398,0.01659631
2.70920993,64.54234733,0.08755789,0.08473775,-0.00325771
198.78123380,68.77268029,0.07696152,0.06146699,-0.00600065
198.76092620,69.69297464,0.10106548,0.06133535,0.01090536
0.53128755,69.54611084,0.06105667,0.08159774,-0.00996681
199.33771950,76.68520666,0.06738206,0.05777405,0.00670408
198.30104760,73.14110471,0.08124351,0.06759758,-0.00476725
196.92283180,74.94563480,0.08626567,0.06515422,-0.00065675
199.29725730,77.59055968,0.10525760,0.08352589,-0.00012330
4.30575487,69.96737721,0.07259061,0.08825258,-0.02103216
2.89513702,73.41657158,0.07580075,0.07711891,0.00530185
2.19337867,75.94281412,0.06667121,0.08361887,0.02175977
0.81431725,80.05320739,0.09344957,0.08065995,-0.00265672
5.41988801,81.65541041,0.07399027,0.09510512,0.00175201
0.91669303,77.91094190,0.05968369,0.05798856,0.00634759
4.03628647,83.79135809,0.10690817,0.07044894,-0.00666778
1.56795111,79.28944381,0.06188923,0.08621350,-0.01770515
5.17332647,83.78528404,0.08724753,0.08402118,0.00397552
0.76785652,85.37828321,0.08799063,0.06144199,-0.01945872
2.28189424,81.70778379,0.09169233,0.07150549,0.00299504
200.00985320,95.57356042,0.08438335,0.06278417,-0.00625639
3.54189770,84.74186863,0.07127714,0.08460509,-0.00771187
4.79550508,88.50416784,0.06730518,0.08162821,-0.01724718
196.37656520,97.06871371,0.06897006,0.07564235,0.00870725
194.63846610,90.99246364,0.09158622,0.06821076,-0.00669431
2.36792357,90.68005432,0.08127183,0.07425438,-0.01564145
3.81714134,93.91083850,0.08645270,0.09314511,-0.00325535
